postcode,easting,northing,price
EH12 7LG,319746.0,672627.0,161000
EH7 6HB,328314.0,675054.0,180000
EH11 1RH,323294.0,671654.0,245000
EH4 8GQ,318378.0,674628.0,346995
EH17 8ZD,329267.0,668113.0,279995
EH12 0AG,317672.0,673340.0,560000
EH6 5RU,326586.0,676296.0,166000
EH11 1RH,323294.0,671654.0,245000
EH6 5FF,326008.0,675489.0,260000
EH4 6RD,318274.0,675935.0,265000
EH9 3EW,326488.0,671355.0,275100
EH16 5PQ,327048.0,671515.0,1306
EH15 3DT,330988.0,672750.0,131500
EH9 1RQ,326691.0,671951.0,480000
EH14 5SP,316967.0,667265.0,615850
EH12 0AG,317672.0,673340.0,520000
EH16 4ST,329123.0,670095.0,365000
EH10 5FB,323393.0,670741.0,975000
EH15 1BA,330098.0,673936.0,309995
EH16 4WJ,330021.0,670893.0,225000
EH6 6RS,327258.0,676395.0,331052
EH4 2LR,322411.0,674768.0,220000
EH6 7FD,327558.0,676435.0,293995
EH7 5QU,327193.0,674888.0,140000
EH29 9GY,312883.0,674431.0,449995
EH6 7FD,327558.0,676435.0,293995
EH6 8NY,326740.0,675418.0,272500
EH6 7FD,327558.0,676435.0,296995
EH30 9DZ,311639.0,678217.0,689995
EH6 7FD,327558.0,676435.0,287995
EH6 6EZ,326587.0,676859.0,337500
EH29 9GY,312883.0,674431.0,399995
EH17 8ZD,329267.0,668113.0,399995
EH16 6AE,327029.0,670026.0,870000
EH11 2BN,324149.0,673094.0,390000
EH28 8JZ,314109.0,671098.0,377500
EH10 7HG,323614.0,668172.0,335000
EH16 5LB,327528.0,671358.0,470000
EH12 8GD,318554.0,673362.0,250000
EH30 9DZ,311639.0,678217.0,575000
EH4 1RE,323711.0,675616.0,325120
EH6 8JZ,327091.0,675177.0,175000
EH6 7PX,328139.0,675479.0,420182
EH17 8UX,327401.0,667746.0,231500
EH17 8GX,329479.0,668404.0,350000
EH16 6GF,328245.0,668789.0,110500
EH12 8XN,318920.0,673958.0,340000
EH12 8UU,318765.0,673795.0,187500
EH3 6SU,324850.0,674541.0,880000
EH15 1EY,330550.0,673928.0,228500
EH12 6LE,320364.0,673314.0,490000
EH9 2HF,325491.0,671366.0,2220
EH5 3BT,325231.0,676932.0,253847
EH10 4QF,324433.0,671254.0,361001
EH7 6HX,328341.0,674850.0,75000
EH10 5XB,323510.0,670102.0,560000
EH7 4FW,325437.0,675502.0,390000
EH12 6LE,320364.0,673314.0,490000
EH16 4FG,328655.0,671753.0,188500
EH9 2HY,325590.0,671331.0,870000
EH12 8HJ,318326.0,673304.0,680000
EH11 1DL,323843.0,672505.0,330000
EH6 8DB,327505.0,675450.0,380000
EH10 4PD,324107.0,672359.0,918552
EH11 2PE,322935.0,672381.0,150000
EH16 4WD,330183.0,670743.0,182000
EH11 2AN,324108.0,672877.0,168000
EH4 1DJ,323662.0,674594.0,271500
EH6 6LS,326760.0,676670.0,240000
EH3 8AP,324440.0,672893.0,185185
EH16 6NT,326930.0,669526.0,360000
EH11 1QU,322927.0,671855.0,461000
EH6 6BW,326579.0,676918.0,325000
EH7 5QW,327131.0,674921.0,158000
EH12 0EE,317285.0,672923.0,285000
EH21 8FR,333362.0,671042.0,289995
EH16 6BN,328019.0,669897.0,337500
EH10 5DD,323755.0,671398.0,1500
EH7 4HT,325636.0,674946.0,995000
EH6 4RN,325673.0,675956.0,285000
EH16 6UX,326718.0,668481.0,350000
EH3 5QR,324725.0,675885.0,465000
EH6 4BN,325869.0,676115.0,190000
EH5 1BA,321906.0,676694.0,160000
EH8 9JP,326131.0,672951.0,245000
EH14 5BX,319786.0,668648.0,170000
EH3 9JH,324994.0,672922.0,300000
EH10 4LU,324487.0,672130.0,370000
EH12 8EY,318869.0,673168.0,375137
EH7 5FN,326576.0,674756.0,470000
EH5 2LZ,322912.0,676058.0,210000
EH4 8GG,318135.0,674464.0,409995
EH16 6DD,327527.0,669775.0,242000
EH17 7PE,329105.0,669804.0,270000
EH11 3PT,320658.0,671368.0,200000
EH12 8YB,318399.0,674228.0,210000
EH28 8SR,312057.0,672678.0,435000
EH6 7PZ,328226.0,675537.0,276000
EH12 7JE,320319.0,672387.0,340000
EH16 4LQ,330156.0,671523.0,200000
EH30 9AQ,314044.0,677377.0,490000
EH10 4EA,324617.0,672069.0,550000
EH12 7US,319003.0,672725.0,260000
EH4 2UL,322826.0,675646.0,225000
EH8 7NL,328903.0,673151.0,220000
EH11 1GX,322920.0,671911.0,297500
EH6 4JH,325956.0,676934.0,281056
EH12 7US,319003.0,672725.0,400000
EH7 4FP,326389.0,675046.0,595000
EH12 0DH,317282.0,673388.0,363995
EH4 8FB,318135.0,674464.0,442995
EH6 6LS,326760.0,676670.0,223000
EH6 7HP,327476.0,676375.0,175000
EH3 6PP,325524.0,674697.0,390000
EH5 2QG,323528.0,676152.0,320000
EH17 8UU,328753.0,668341.0,209000
EH3 9GZ,325357.0,672877.0,315000
EH7 4DZ,325489.0,675054.0,215000
EH14 1LS,322220.0,670792.0,322500
EH12 0DQ,317244.0,673461.0,360000
EH30 9EG,311539.0,678316.0,650000
EH7 4AQ,326340.0,674789.0,351000
EH16 5RH,328161.0,670642.0,225000
EH12 7PE,319726.0,672114.0,265000
EH12 8FQ,317913.0,673156.0,632000
EH3 9AF,324876.0,673168.0,333500
EH12 5JZ,323914.0,673232.0,423500
EH4 3DP,323548.0,673730.0,985000
EH11 2AP,324030.0,672886.0,140000
EH11 3QE,320907.0,671510.0,140000
EH14 1XJ,322962.0,671383.0,249000
EH7 6LW,328538.0,674569.0,145000
EH9 1AL,325419.0,672003.0,530105
EH6 7BF,327322.0,676757.0,602000
EH9 2QX,325427.0,671855.0,145500
EH5 1FB,322051.0,676686.0,175000
EH17 8US,328086.0,667621.0,330000
EH6 7JE,327502.0,676318.0,250000
EH16 6AR,327812.0,669992.0,155000
EH7 4QZ,325329.0,675935.0,307612
EH15 1EA,330050.0,674437.0,241142
EH7 6NU,328763.0,674604.0,135000
EH6 5FE,325984.0,675512.0,262345
EH16 6RQ,327762.0,668802.0,240000
EH12 8NL,318088.0,673682.0,241000
EH15 3BU,330503.0,672729.0,145000
EH8 7EH,328477.0,674136.0,80000
EH5 2GB,323504.0,676110.0,250000
EH3 9QJ,324873.0,672866.0,180000
EH16 6SS,327763.0,668969.0,133320
EH12 5BT,323886.0,673434.0,585000
EH6 4HN,326055.0,676793.0,160000
EH5 2HN,323404.0,676251.0,160000
EH3 6PU,325512.0,674743.0,695000
EH15 3HY,330043.0,672477.0,175000
EH11 1BN,323557.0,672167.0,302000
EH11 1BN,323557.0,672167.0,302000
EH10 4EQ,324686.0,672179.0,345000
EH10 5HN,324477.0,671096.0,265000
EH12 7LG,319746.0,672627.0,142500
EH15 1BF,330040.0,673937.0,314995
EH7 4QZ,325329.0,675935.0,485000
EH21 6TX,333057.0,671834.0,377377
EH15 1BA,330098.0,673936.0,295995
EH7 4LE,325918.0,675482.0,186000
EH6 8DR,327820.0,675434.0,240000
EH17 7HW,329298.0,669190.0,245000
EH16 6SQ,327545.0,669113.0,258046
EH3 6PU,325512.0,674743.0,695000
EH15 3HY,330043.0,672477.0,175000
EH14 3JR,319903.0,669692.0,197000
EH5 2PF,322681.0,676519.0,165063
EH16 5TT,327911.0,670138.0,150000
EH6 8BA,327711.0,675746.0,195000
EH3 5LN,325311.0,675167.0,170211
EH7 5QX,327203.0,674824.0,150000
EH15 1EB,330002.0,674456.0,160000
EH17 8ZD,329267.0,668113.0,435995
EH6 5GA,326144.0,675962.0,252000
EH6 6ES,326830.0,676413.0,230000
EH4 8GS,318315.0,674584.0,204000
EH7 4AZ,326101.0,674858.0,205000
EH6 7FG,327670.0,676161.0,220000
EH17 8RR,329071.0,668368.0,205000
EH14 5QY,317871.0,667875.0,245000
EH14 1PP,322719.0,671584.0,290000
EH11 3EY,321190.0,672051.0,148000
EH17 8TQ,329413.0,668617.0,108250
EH16 6EN,327763.0,668903.0,135000
EH12 6NZ,320283.0,672919.0,233000
EH8 7LF,328678.0,673475.0,550000
EH8 7RJ,329329.0,673502.0,150000
EH3 6BX,324531.0,674156.0,875000
EH4 7HH,319944.0,674302.0,160567
EH7 5TW,327521.0,674271.0,155000
EH16 6HG,327656.0,668382.0,200000
EH11 2LH,323509.0,672571.0,200000
EH14 3DY,319666.0,669177.0,305000
EH6 8RF,326741.0,675228.0,175000
EH7 6NU,328763.0,674604.0,145000
EH11 1LP,322999.0,671807.0,390000
EH14 1PN,322782.0,671472.0,290000
EH12 7ST,319968.0,672721.0,210000
EH17 8FD,327852.0,668097.0,195000
EH4 2GJ,323197.0,675486.0,360000
EH14 1TZ,321846.0,671055.0,240000
EH14 2DF,321340.0,670797.0,327009
EH4 3HX,322812.0,673967.0,800000
EH12 8FE,317910.0,673339.0,699995
EH6 8RQ,326817.0,675187.0,303325
EH3 5EJ,325328.0,674935.0,285000
EH11 3UH,320056.0,671264.0,240000
EH14 1PS,322633.0,671642.0,155000
EH7 4LL,325951.0,675761.0,125000
EH11 2JN,323511.0,672422.0,260000
EH14 3EZ,319251.0,669254.0,306125
EH11 3QY,321020.0,671563.0,245000
EH11 2EW,323637.0,672704.0,145000
EH15 1BA,330098.0,673936.0,313995
EH7 5TW,327521.0,674271.0,155000
EH6 4HU,326124.0,676762.0,120000
EH7 6LD,328339.0,674239.0,190000
EH4 6JX,318346.0,676056.0,485000
EH7 5PW,326943.0,674728.0,240000
EH15 3BS,330577.0,672699.0,150000
EH6 5DW,326452.0,675586.0,176555
EH14 1PJ,322664.0,671662.0,156500
EH4 6QE,318536.0,676359.0,215000
EH16 6AX,327678.0,670147.0,180000
EH16 4XE,330473.0,670852.0,203000
EH6 7BT,327322.0,676536.0,241050
EH7 6LY,328659.0,674949.0,150000
EH11 2HG,323624.0,672920.0,288000
EH11 4QU,320103.0,670764.0,182000
EH6 8PH,326852.0,675312.0,255000
EH8 8HH,327259.0,674371.0,140000
EH8 7RN,329234.0,673275.0,150000
EH15 3AE,330909.0,673193.0,153500
EH28 8SR,312057.0,672678.0,144000
EH12 5NX,322882.0,673199.0,170100
EH12 5HX,323346.0,673067.0,595000
EH11 1PZ,322891.0,672087.0,325000
EH16 5TT,327911.0,670138.0,180000
EH5 2PN,323261.0,676509.0,155000
EH6 6SZ,327110.0,676393.0,202000
EH11 3LZ,320616.0,671605.0,125000
EH17 8RB,329078.0,668495.0,145000
EH11 3LY,320601.0,671569.0,130000
EH10 6RZ,324464.0,668933.0,325000
EH6 7JE,327502.0,676318.0,231130
EH6 5FD,326075.0,675415.0,185000
EH11 3DX,321125.0,671687.0,198000
EH16 5PN,327195.0,671162.0,360000
EH8 7BN,328940.0,674201.0,140000
EH8 8EZ,327194.0,674169.0,160000
EH4 7EH,319992.0,674204.0,172549
EH12 7LG,319746.0,672627.0,195000
EH11 3LY,320601.0,671569.0,130000
EH11 3DX,321125.0,671687.0,198000
EH7 6AQ,327668.0,674466.0,315000
EH12 5DH,323927.0,673584.0,380000
EH6 4PN,326007.0,676498.0,753000
EH17 7SQ,329284.0,669898.0,299995
EH4 2ST,321887.0,675079.0,203300
EH17 8ZD,329267.0,668113.0,430995
EH17 8ZD,329267.0,668113.0,309995
EH17 8ZT,328943.0,667873.0,289995
EH8 8BQ,326229.0,673735.0,240000
EH14 1LS,322220.0,670792.0,170000
EH10 4AY,324529.0,671491.0,300000
EH10 4EB,324633.0,672128.0,562500
EH14 2BR,321313.0,670851.0,395000
EH29 9GE,312050.0,675121.0,295000
EH3 9LB,324962.0,672788.0,260000
EH14 1PA,322832.0,671518.0,305000
EH11 1JN,324260.0,672506.0,172000
EH5 2GF,323603.0,676126.0,231500
EH16 4ZT,330214.0,670935.0,315995
EH21 8FR,333362.0,671042.0,219995
EH10 6LP,324325.0,669081.0,465000
EH21 8FQ,333601.0,671122.0,285995
EH16 4ZT,330214.0,670935.0,315995
EH21 8FR,333362.0,671042.0,289995
EH16 4ZT,330214.0,670935.0,279995
EH12 0EE,317285.0,672923.0,280000
EH15 1BA,330098.0,673936.0,295995
EH11 2BS,324087.0,673072.0,238737
EH6 4QR,325577.0,676315.0,295000
EH14 7HR,316485.0,665964.0,950000
EH7 5FB,327473.0,674736.0,230000
EH1 3RL,325859.0,674568.0,475000
EH7 4QR,326240.0,675228.0,242542
EH14 2RY,319506.0,669758.0,175000
EH11 1LH,323826.0,672092.0,320327
EH11 1FP,323755.0,672173.0,275000
EH21 8FR,333362.0,671042.0,268995
EH14 1LS,322220.0,670792.0,225000
EH17 8ZT,328943.0,667873.0,289995
EH8 9PX,326314.0,672423.0,490000
EH4 2QN,322482.0,675455.0,185000
EH14 1PA,322832.0,671518.0,310000
EH12 6XQ,320124.0,672968.0,255000
EH11 1RX,323328.0,671796.0,402000
EH4 4BX,322347.0,675866.0,157000
EH4 2TL,321818.0,675384.0,245000
EH14 5LB,318641.0,667919.0,585000
EH11 1RX,323328.0,671796.0,402000
EH14 2LZ,321725.0,670459.0,550000
EH12 0EA,317168.0,672989.0,579995
EH11 1HR,324009.0,672320.0,262000
EH3 9LR,324996.0,672732.0,300000
EH16 5FF,326755.0,671413.0,699996
EH15 2AD,330729.0,673679.0,243888
EH12 7UZ,319685.0,672969.0,165000
EH16 5ER,327560.0,671680.0,175000
EH11 2HF,323676.0,672890.0,155000
EH4 3BY,323813.0,673872.0,610000
EH5 3QR,324330.0,676233.0,550000
EH11 1PQ,323256.0,671991.0,420000
EH6 6SA,327170.0,676323.0,253000
EH14 1XP,322765.0,671003.0,390000
EH28 8SJ,312165.0,672768.0,357000
EH10 4AJ,324653.0,671423.0,315000
EH6 4DQ,326030.0,676266.0,242000
EH3 9AW,324827.0,673280.0,240000
EH14 1LS,322220.0,670792.0,210000
EH14 7FH,315664.0,667081.0,925000
EH9 2LD,325883.0,671440.0,436000
EH14 2BT,321203.0,670785.0,225000
EH7 5LQ,326594.0,675003.0,150100
EH6 5FG,326041.0,675442.0,252000
EH12 5LL,323201.0,672971.0,295000
EH8 9HL,326265.0,672983.0,216000
EH14 2AZ,321259.0,670890.0,196500
EH1 1LG,325980.0,673553.0,219000
EH8 9HG,326266.0,672914.0,96000
EH15 1BA,330098.0,673936.0,313995
EH15 2PZ,330809.0,673587.0,717160
EH3 9GP,325462.0,672889.0,420000
EH4 1HN,324507.0,674671.0,1285
EH6 8EP,327760.0,675521.0,265000
EH6 8JU,327054.0,675253.0,161000
EH6 6BW,326579.0,676918.0,342500
EH6 8PL,326898.0,675352.0,78750
EH11 2DA,324079.0,672995.0,360000
EH10 6RZ,324464.0,668933.0,295000
EH15 2RP,331540.0,672288.0,215000
EH12 0EE,317285.0,672923.0,375000
EH12 8UZ,318416.0,673960.0,260000
EH7 5SJ,327067.0,674372.0,305000
EH6 7FJ,327670.0,676161.0,320000
EH12 7LD,320092.0,672471.0,563785
EH1 2JB,325226.0,673291.0,410000
EH9 3HN,325987.0,671052.0,250000
EH3 9GB,325547.0,672894.0,1055
EH11 4QY,319797.0,670315.0,141263
EH6 5RZ,326481.0,676219.0,175000
EH16 5DX,327184.0,671797.0,350000
EH10 6PL,324771.0,669084.0,319500
EH10 5AD,324325.0,671920.0,927500
EH6 4QF,325722.0,676711.0,638000
EH7 6LU,328698.0,674847.0,145500
EH29 9GY,312883.0,674431.0,274995
EH9 1NQ,326239.0,672438.0,335000
EH11 2LX,323393.0,672515.0,199084
EH12 7SB,320124.0,672890.0,260000
EH12 7FE,319124.0,672720.0,453000
EH12 7DE,320794.0,672271.0,220000
EH14 1QP,322449.0,671507.0,178000
EH13 9HU,323760.0,669242.0,144550
EH30 9JF,313360.0,677989.0,285000
EH11 1QA,322867.0,672178.0,150000
EH12 7FF,319124.0,672720.0,350000
EH5 1EX,323994.0,677007.0,450000
EH6 5DW,326452.0,675586.0,170170
EH7 5QJ,327061.0,674948.0,186050
EH11 1EG,323482.0,672206.0,490000
EH4 3TD,321394.0,674811.0,591100
EH11 1AH,322972.0,672071.0,246225
EH12 0AG,317672.0,673340.0,560000
EH9 2NJ,326519.0,671681.0,515000
EH7 5FG,327341.0,674642.0,325000
EH7 5PX,327081.0,674777.0,205000
EH9 3EA,326545.0,671294.0,365000
EH15 1DH,330097.0,674129.0,285000
EH17 8RZ,329663.0,668156.0,280000
EH6 4PL,326035.0,676514.0,535333
EH11 4AJ,320134.0,670820.0,185000
EH14 1EY,322287.0,670271.0,668765
EH11 4RW,320192.0,670736.0,195000
EH11 1QN,323179.0,671952.0,474700
EH30 9QD,313457.0,677800.0,200000
EH7 5HS,326407.0,674780.0,307000
EH15 3AB,331096.0,673044.0,202520
EH11 1EE,323834.0,672454.0,270123
EH11 1GX,322920.0,671911.0,305000
EH10 4EL,324537.0,672138.0,430000
EH11 1RJ,323243.0,671598.0,300000
EH15 2JE,331752.0,673305.0,321500
EH4 1AW,323967.0,674704.0,425000
EH6 8LQ,327031.0,675327.0,260000
EH4 4US,322026.0,676404.0,225000
EH8 9QU,326352.0,672705.0,360000
EH7 4LN,326037.0,675670.0,210000
EH6 7DL,327298.0,676687.0,276500
EH30 9XL,312056.0,677816.0,403000
EH6 6NG,325647.0,677521.0,325000
EH17 8WD,328941.0,668077.0,188000
EH14 5BQ,320312.0,668968.0,210000
EH8 9TU,326054.0,673320.0,381000
EH7 4NG,326096.0,674957.0,450000
EH15 2DE,330984.0,673607.0,327500
EH7 4DX,325486.0,674975.0,227500
EH7 4EF,325605.0,675191.0,190000
EH12 7RA,319250.0,672296.0,255000
EH7 5HT,326421.0,674729.0,540000
EH29 9DE,312154.0,674418.0,200000
EH7 4HU,325670.0,675020.0,420000
EH15 1UB,330194.0,674341.0,160000
EH7 5UN,327615.0,674487.0,154000
EH14 1HS,322491.0,670585.0,967000
EH4 2JD,322935.0,674648.0,450000
EH7 6HU,328437.0,674879.0,123932
EH4 1PU,324216.0,674234.0,508014
EH9 1HD,325533.0,672138.0,643500
EH8 9PJ,326535.0,672476.0,365000
EH14 5EF,319482.0,668504.0,231500
EH11 1TW,323138.0,672144.0,160000
EH12 9GJ,319361.0,672040.0,318000
EH9 1QB,326272.0,672356.0,212800
EH12 5RL,321953.0,672697.0,360000
EH11 1UA,323047.0,672246.0,215000
EH14 1RD,322423.0,671529.0,185101
EH3 9GF,325625.0,672945.0,322500
EH10 6AF,324485.0,670688.0,450000
EH11 2AU,323936.0,673058.0,269500
EH8 7HY,328447.0,673770.0,425000
EH5 2GB,323504.0,676110.0,232000
EH4 3NP,322115.0,674360.0,255000
EH7 6DE,327785.0,674897.0,130000
EH30 9PD,313231.0,677575.0,162500
EH11 1LG,323773.0,672138.0,305150
EH14 2RG,320417.0,670076.0,72000
EH7 4DD,325915.0,674959.0,480500
EH5 2AT,324034.0,676567.0,500067
EH6 6DY,326709.0,676440.0,195000
EH4 6QD,318659.0,676402.0,160000
EH12 5JL,323428.0,672995.0,191000
EH11 1HR,324009.0,672320.0,292014
EH10 5BL,323827.0,671688.0,400000
EH15 2QF,331106.0,673503.0,1050
EH6 7BX,327294.0,676635.0,255000
EH16 6JH,327670.0,669536.0,170000
EH9 1HT,325494.0,672227.0,410000
EH7 4LJ,325896.0,675716.0,155000
EH12 7US,319003.0,672725.0,232250
EH7 4DX,325486.0,674975.0,295000
EH7 4HE,325360.0,675282.0,290000
EH8 8EU,327213.0,674138.0,150000
EH10 5QH,324402.0,670704.0,346000
EH4 1AJ,323798.0,674709.0,1070
EH6 5RU,326586.0,676296.0,267000
EH12 8NQ,318352.0,672543.0,327000
EH7 4RG,326331.0,675324.0,210000
EH1 1TE,326134.0,673656.0,220000
EH4 1JT,324232.0,674538.0,235000
EH10 4FF,324577.0,672357.0,470000
EH4 5PQ,321027.0,675733.0,375000
EH14 1JW,322222.0,670606.0,582500
EH14 1DU,322257.0,669722.0,531000
EH9 1SW,326446.0,672071.0,295000
EH29 9BP,312205.0,674749.0,318000
EH14 2AD,319578.0,669970.0,167000
EH4 7RR,319420.0,674649.0,181250
EH6 4NA,325558.0,677004.0,205000
EH11 1HZ,323805.0,672241.0,220000
EH16 6BN,328019.0,669897.0,355500
EH11 3AZ,321910.0,672197.0,170000
EH6 4SE,325545.0,676754.0,350000
EH4 2JB,323089.0,674736.0,475000
EH4 6EL,318912.0,675019.0,210000
EH3 6QY,325130.0,674523.0,580000
EH8 9SD,326512.0,672811.0,240000
EH7 5SB,327114.0,674509.0,230000
EH8 8DQ,326273.0,673716.0,305000
EH3 9JR,324937.0,672893.0,145000
EH4 6SH,320153.0,675674.0,250000
EH4 1AN,323949.0,674747.0,1225
EH6 4RY,325335.0,676656.0,260000
EH7 5PU,327130.0,674766.0,155000
EH4 7DR,319905.0,674514.0,222388
EH15 1DX,330218.0,674459.0,223000
EH3 9JS,324983.0,672894.0,298000
EH4 7SB,319552.0,674538.0,232000
EH4 1JP,324225.0,674585.0,296033
EH6 8RL,326919.0,675035.0,221000
EH10 5TX,323853.0,670871.0,199525
EH11 1US,323014.0,671965.0,281000
EH15 2JF,331575.0,673301.0,540000
EH17 8GW,329582.0,668183.0,390000
EH5 2GS,323002.0,676085.0,187250
EH8 7DW,328171.0,674050.0,530000
EH15 3QP,330575.0,671897.0,260513
EH3 6DS,324718.0,674236.0,742000
EH30 9SB,311827.0,678326.0,305000
EH8 7HB,328485.0,673911.0,502050
EH8 7DW,328171.0,674050.0,530000
EH5 2GS,323002.0,676085.0,187250
EH17 8PF,329410.0,668484.0,190000
EH16 6QW,327697.0,668295.0,138000
EH4 2WL,322290.0,675123.0,515000
EH6 6BW,326579.0,676918.0,337500
EH10 5HT,324426.0,671035.0,370000
EH17 8ZT,328943.0,667873.0,442995
EH14 1XB,321843.0,671160.0,435000
EH17 8ZD,329267.0,668113.0,365995
EH29 9HB,312719.0,674404.0,180000
EH6 8LE,327019.0,675033.0,158300
EH14 3JS,319965.0,669720.0,181000
EH4 6EZ,318649.0,675019.0,220000
EH7 6LL,328389.0,674660.0,170000
EH11 2EH,323662.0,672725.0,225000
EH14 7HS,315861.0,665819.0,455000
EH10 6EZ,324333.0,669841.0,815000
EH16 4ZB,330302.0,670851.0,271000
EH14 6AY,318950.0,668033.0,304800
EH1 3RP,325974.0,674586.0,435000
EH16 6QY,327910.0,668838.0,485000
EH6 6HZ,325815.0,677700.0,345000
EH3 6BX,324531.0,674156.0,855000
EH10 7HD,323849.0,668161.0,305000
EH8 7AS,327853.0,674132.0,340000
EH8 9EU,326153.0,672868.0,271111
EH9 1HB,325514.0,672062.0,460000
EH12 8DR,319243.0,673400.0,230000
EH7 6JB,328322.0,674629.0,120000
EH6 5AZ,326219.0,675474.0,525000
EH6 6DX,326651.0,676428.0,197500
EH12 5SP,321683.0,672981.0,630000
EH4 4BT,322484.0,675874.0,90000
EH8 7BS,328725.0,674192.0,232137
EH12 8YA,318396.0,674166.0,230000
EH8 8HU,327470.0,674179.0,516510
EH11 1GX,322920.0,671911.0,272364
EH3 5HW,324902.0,674955.0,214000
EH11 2PD,322984.0,672388.0,130000
EH12 5LB,323827.0,673286.0,499885
EH15 1DB,330432.0,674285.0,397000
EH4 1AT,324045.0,674534.0,325000
EH6 6AN,326748.0,676959.0,309995
EH9 1QE,326276.0,672426.0,315000
EH7 4DP,325579.0,675061.0,360000
EH16 5ER,327560.0,671680.0,172000
EH7 6NA,328805.0,674793.0,164000
EH13 0EB,321351.0,668431.0,920000
EH14 1JW,322222.0,670606.0,650000
EH7 5QR,327215.0,674958.0,160000
EH14 1NW,322857.0,671719.0,190000
EH14 1XH,323257.0,670941.0,330000
EH12 0DH,317282.0,673388.0,355995
EH11 1FP,323755.0,672173.0,272500
EH17 8XW,329785.0,668647.0,470000
EH7 6SZ,329266.0,674652.0,350000
EH11 1TG,323214.0,672298.0,165000
EH15 1AT,330390.0,673900.0,212500
EH7 5AG,326737.0,674837.0,253000
EH4 8GP,318135.0,674464.0,322995
EH12 6BF,322212.0,673214.0,745000
EH4 6SH,320153.0,675674.0,123750
EH11 3RP,320168.0,671435.0,162500
EH16 6AW,327870.0,669102.0,267000
EH11 3DQ,321380.0,671854.0,182000
EH30 9PA,312915.0,677669.0,600000
EH7 5LA,326324.0,674576.0,640000
EH17 8NT,329336.0,668044.0,387995
EH16 6AT,327717.0,670030.0,167000
EH16 6AF,327096.0,669969.0,360000
EH15 2HB,331546.0,673402.0,276543
EH4 1ED,324189.0,674552.0,908850
EH7 4RB,326389.0,675046.0,300000
EH4 6LJ,318099.0,675783.0,675000
EH17 7TA,328381.0,669698.0,225000
EH13 9JD,323671.0,669078.0,151000
EH11 2EJ,323607.0,672766.0,267067
EH7 5EU,327239.0,674725.0,320000
EH14 1PB,322800.0,671589.0,225000
EH7 4NH,326020.0,675178.0,325000
EH30 9AA,313940.0,677537.0,453000
EH16 6UT,326613.0,668431.0,271000
EH17 8JH,328404.0,668630.0,165500
EH11 1QP,323032.0,671834.0,325000
EH10 5JX,323778.0,670699.0,421387
EH6 5DW,326452.0,675586.0,262245
EH16 6UR,326943.0,668520.0,223500
EH10 4EQ,324686.0,672179.0,315000
EH7 5LA,326324.0,674576.0,1449
EH14 3BX,319526.0,669549.0,255000
EH6 8BE,327797.0,675636.0,213000
EH14 3DQ,319446.0,669442.0,328000
EH8 8JA,327575.0,674150.0,316000
EH4 1EA,324174.0,674518.0,250000
EH10 5HU,324385.0,670992.0,375000
EH8 7NF,329238.0,673176.0,155000
EH16 6WB,328003.0,669433.0,440000
EH4 7BB,320814.0,674480.0,305000
EH10 5LW,323613.0,670854.0,220000
EH4 1ER,324110.0,674576.0,720000
EH10 5HU,324385.0,670992.0,375000
EH4 2LR,322411.0,674768.0,680000
EH3 6BX,324531.0,674156.0,700000
EH7 5HH,326536.0,674982.0,212755
EH13 0DJ,321671.0,668659.0,793000
EH5 3RU,324732.0,676991.0,190651
EH8 7DW,328171.0,674050.0,345175
EH7 4DG,325916.0,675213.0,395000
EH28 8RX,313238.0,670656.0,220000
EH11 4RL,320210.0,670814.0,210000
EH16 6QR,327288.0,668669.0,115453
EH12 5QS,322270.0,673058.0,285000
EH28 8RU,313912.0,670804.0,47000
EH17 7ED,329578.0,668861.0,164000
EH17 8UT,328156.0,667539.0,350000
EH4 2AR,321663.0,675097.0,505809
EH14 2EG,320949.0,670383.0,156220
EH17 8SS,327089.0,668168.0,367500
EH11 1LA,323960.0,672212.0,195000
EH4 7TF,320874.0,675062.0,280000
EH21 8RG,331857.0,671982.0,400000
EH11 1NR,323362.0,671811.0,239000
EH6 6RR,327220.0,676317.0,260050
EH14 3JG,320015.0,669480.0,117000
EH4 5AE,320751.0,675476.0,220000
EH6 5AW,326514.0,675380.0,426238
EH3 6RA,325115.0,674568.0,295000
EH15 2JA,331468.0,673310.0,805000
EH11 2PT,322855.0,672348.0,147000
EH4 4GR,321458.0,675673.0,170000
EH11 2PH,322898.0,672301.0,162000
EH9 1HR,325455.0,672152.0,589000
EH5 1AZ,323782.0,676725.0,155000
EH6 5SF,326584.0,675590.0,178000
EH12 8UX,318343.0,674044.0,192257
EH14 2SQ,319441.0,669947.0,223000
EH7 4BY,325793.0,674987.0,280000
EH7 6AB,327431.0,675054.0,212000
EH5 2JW,322990.0,676409.0,180000
EH7 4GQ,326277.0,675180.0,325000
EH7 4AN,326182.0,674776.0,302500
EH16 4HD,329705.0,670993.0,286000
EH7 5HY,326391.0,674692.0,180000
EH4 3JZ,322609.0,673888.0,600000
EH14 1EZ,322287.0,670222.0,465000
EH14 2HN,321523.0,670707.0,242500
EH17 7SG,328985.0,670070.0,171000
EH14 5EB,319473.0,668558.0,172000
EH10 5FA,323353.0,670686.0,1400
EH16 5JS,327333.0,671659.0,245000
EH12 8FQ,317913.0,673156.0,440000
EH4 2TZ,322121.0,675573.0,162500
EH4 1HW,324552.0,674724.0,987500
EH7 4FU,325425.0,675472.0,615000
