postcode,price,easting,northing
W3 6DU,489250,520702.0,181804.0
E10 6DB,391000,538133.0,188305.0
E17 3EG,365000,537898.0,189533.0
E14 0UR,890000,538939.0,181070.0
W3 6PE,450000,520369.0,180858.0
W3 6QS,435000,520091.0,180186.0
NW10 1DT,450000,521791.0,185330.0
E1W 2DG,2407500,534405.0,180594.0
E1W 2DF,830000,534405.0,180594.0
EC1V 2AP,1235750,532256.0,182808.0
E17 6AU,403000,535679.0,189413.0
W3 7NU,559000,521521.0,180843.0
E3 3YS,310000,538093.0,182595.0
E17 7GE,520000,536693.0,188825.0
E3 3YT,342500,538093.0,182595.0
E20 3AR,750000,537309.0,184810.0
N20 0FT,1210000,526448.0,193323.0
E1W 2DF,1296900,534405.0,180594.0
E3 3YT,577000,538093.0,182595.0
N3 1FA,435000,525215.0,190877.0
W3 7NU,583000,521521.0,180843.0
NW9 7FX,538350,521956.0,187861.0
E3 3YT,338000,538093.0,182595.0
W3 6GT,410000,520126.0,180152.0
W3 6GT,425000,520126.0,180152.0
E5 0LR,640000,535842.0,185473.0
E14 6RD,354999,537675.0,181675.0
E14 4EG,600000,537442.0,180544.0
N7 9BG,1015000,530584.0,184683.0
W7 1DT,266625,515807.0,181796.0
,84007,,
,83818,,
,101620,,
,108143,,
,83818,,
,107998,,
,101620,,
,101620,,
,101620,,
N15 5JT,2560568,533592.0,188865.0
N15 5JT,12946589,533592.0,188865.0
,83818,,
SE15 2UN,461500,534816.0,177104.0
SE1 3TJ,845000,533253.0,179472.0
SW8 4TE,575000,529454.0,176376.0
SW4 8PD,385000,529402.0,173934.0
SE1 7XQ,385000,530575.0,178904.0
SE26 4QG,430000,535177.0,171837.0
SW14 8AE,385000,520504.0,175495.0
SW12 9RJ,620000,528611.0,173289.0
SE3 7DX,520075,540377.0,177815.0
SE27 9PG,410000,532293.0,171853.0
SW11 5QY,260000,528446.0,175814.0
SW15 6SS,625000,523222.0,175251.0
SW15 3BZ,376000,523328.0,174228.0
SW18 3AW,375000,526161.0,173732.0
SW9 9QE,478000,530774.0,175963.0
SW18 3AW,372500,526161.0,173732.0
UB1 1FY,5627451,,
,101620,,
,96401,,
,84007,,
,101620,,
W1T 1EB,78000,529508.0,181445.0
SW16 3QF,1000,530332.0,170403.0
W1G 8AE,1200000,528522.0,181770.0
W11 3HA,850000,524680.0,180616.0
SW2 3AG,450000,530694.0,172608.0
SW18 3AW,375500,526161.0,173732.0
SE27 9TY,265000,532582.0,171404.0
SE15 2RS,550000,534920.0,177358.0
SE22 0RY,1800000,535274.0,174391.0
SE15 1HE,197200,535445.0,177766.0
SE1 4UP,312500,532868.0,179250.0
SE24 9PZ,300000,532684.0,175203.0
SW8 3PQ,562000,528512.0,176145.0
SE1 4PF,450000,532578.0,179760.0
SW8 1EL,328500,530582.0,177279.0
SW11 1HE,490000,527284.0,175079.0
SE26 4NT,315000,535373.0,171810.0
SE1 0RN,340000,531708.0,179622.0
SW8 2SR,495000,530145.0,177396.0
SW12 9EE,555000,528770.0,174190.0
SE6 3AP,295000,537243.0,171627.0
SW18 1GB,530000,525426.0,175168.0
SE16 7PT,435000,536110.0,179245.0
SW15 5FN,480000,522201.0,174749.0
SE16 4EF,675000,534090.0,179480.0
SE13 7GH,440000,538021.0,175762.0
SW18 4FW,815000,525464.0,174576.0
SW16 2UG,390000,530320.0,171812.0
SW2 3BH,370000,530897.0,172708.0
SW14 7HG,460000,520281.0,175786.0
SE10 9GD,375000,537789.0,177841.0
SE15 3PS,395000,534816.0,175572.0
SE10 9FQ,625000,537750.0,177861.0
SE10 9GE,870000,537750.0,177861.0
SW2 3UH,325000,531392.0,173433.0
SW15 5FN,407500,522201.0,174749.0
SE5 8JZ,560000,532949.0,175310.0
SW9 7AW,435000,531084.0,175729.0
SE5 8JZ,380000,532949.0,175310.0
SE10 0GB,832500,539102.0,178414.0
SW18 5RH,625000,524842.0,173468.0
SW18 1GY,520000,526186.0,175359.0
SW18 1GY,520000,526186.0,175359.0
E7 0NG,375000,540591.0,185465.0
SE10 0GA,615000,539102.0,178414.0
SE23 1PS,450000,536366.0,173525.0
SW18 4HL,625000,526105.0,172664.0
SE16 6BD,530000,536389.0,179848.0
SE27 9PY,380000,532840.0,171590.0
SW17 0PR,385000,526761.0,172215.0
SE23 2LD,275000,535495.0,173002.0
SE23 2LD,275000,535495.0,173002.0
SE10 0ZJ,545000,540131.0,178911.0
SE6 4FL,385000,537660.0,173986.0
SW12 8HR,700000,527807.0,173029.0
SE10 9GQ,390000,539614.0,178181.0
SE1 1BH,640000,532400.0,179634.0
SW19 4JB,470000,524036.0,170043.0
SW18 2TT,497500,527019.0,174256.0
SW11 7DY,1180000,529926.0,177547.0
SW11 7EN,1266300,529926.0,177547.0
SW11 7EN,1259550,529926.0,177547.0
SW11 7EH,607200,529926.0,177547.0
UB1 1FX,6042255,,
UB1 1FZ,7320064,,
SW6 4BN,970000,525320.0,176686.0
NW4 3TA,380000,522262.0,188194.0
SE14 6FN,435000,536719.0,177402.0
,15000,,
W6 0BF,1090000,523007.0,178728.0
E13 8EA,335000,540427.0,182537.0
E16 2AH,495000,543849.0,180728.0
E9 7EH,450000,535549.0,184052.0
E15 2ZF,182500,537894.0,183294.0
SW11 4DJ,800000,528454.0,176872.0
SE2 0TJ,285000,546733.0,178393.0
SE21 8DX,420000,532687.0,172265.0
SW2 3RP,450000,530534.0,173612.0
SW11 8DL,2650000,528988.0,177356.0
SE24 9LB,590000,532403.0,174648.0
SW15 1PP,689950,523990.0,175478.0
SW11 2JT,470000,527747.0,175632.0
SE11 4TQ,460000,531596.0,178920.0
SE18 6NU,720000,543479.0,179302.0
SW11 3ET,465000,527390.0,176506.0
SW9 9LJ,500000,530270.0,175815.0
SW12 0NB,400000,529231.0,173478.0
SW19 2FT,682500,526072.0,169961.0
SE19 3QN,418000,532577.0,170747.0
NW7 1TB,565000,523940.0,191717.0
SE19 2DL,1040000,533746.0,169227.0
SE6 3ED,400000,537832.0,171778.0
SW4 8AW,417000,529427.0,174131.0
SE15 3NH,455000,534556.0,175875.0
SE15 3JL,450000,535079.0,175341.0
SW15 1AZ,584000,523843.0,175548.0
SE26 4NT,365000,535373.0,171810.0
SW4 9QZ,450000,529501.0,174814.0
SW2 4JS,365000,530202.0,173927.0
SE10 0HR,425000,539548.0,178477.0
SE16 4PL,490000,534528.0,179650.0
SW12 9EE,675000,528770.0,174190.0
SW11 3SP,380000,526931.0,176237.0
SW18 4PJ,1180000,525310.0,173903.0
SE9 2LQ,210000,544939.0,174070.0
SE1 2NZ,680000,533668.0,179839.0
SE6 2BQ,309000,538396.0,173692.0
SE1 5XU,290000,533696.0,178848.0
SE15 1HL,255000,535435.0,177649.0
SE8 3HB,625000,537221.0,177907.0
SE1 3AG,485000,533627.0,179163.0
SW19 6JT,395000,523876.0,172669.0
SW16 2LP,542500,530909.0,172503.0
SE26 6AS,350000,534602.0,172006.0
SW18 3DB,331500,526572.0,174091.0
SE12 0AP,355000,540488.0,173326.0
SE1 7HD,415000,530523.0,178692.0
SE11 6EF,350000,530797.0,178610.0
SE1 7DD,390000,531009.0,179191.0
SW18 1EN,550000,525779.0,175305.0
SE1 2YW,745000,533874.0,179978.0
SE10 9DY,405200,537862.0,177845.0
E20 1AZ,471000,538357.0,185007.0
SW17 7JJ,475000,528326.0,173044.0
SW15 2QT,950000,524797.0,174778.0
SW16 5JY,390000,530383.0,170015.0
SW16 6AU,410000,529981.0,171155.0
SE16 3UJ,350000,534098.0,179060.0
SE10 9DY,620000,537862.0,177845.0
SW12 8EW,432500,527823.0,173084.0
SE24 9QP,596050,532187.0,174696.0
SE3 7SQ,720000,540271.0,177777.0
SE4 1TQ,450000,536930.0,175786.0
SW18 5AN,847001,525185.0,173287.0
SE10 9EA,495000,537862.0,177845.0
SW18 3TD,752500,526354.0,172532.0
SW2 1AJ,510000,531219.0,174961.0
SE18 7SX,210000,544380.0,178189.0
SE11 6BD,540000,530974.0,178692.0
SE16 6DF,490000,535489.0,179857.0
SW19 6LW,440000,524467.0,173277.0
SE17 2PJ,260000,532757.0,177899.0
SW18 4GE,425000,525348.0,174522.0
SE14 5NQ,580000,536190.0,176781.0
SE1 5TA,467000,533788.0,178524.0
SE9 3GA,405000,543709.0,172071.0
SW18 3DP,737000,526385.0,173846.0
SE10 9FJ,450000,537935.0,177832.0
SE27 9BT,325000,531836.0,172846.0
SE12 0JP,315000,540097.0,173709.0
SW4 6PP,535000,529925.0,176030.0
SE18 7RB,260000,544596.0,178047.0
SE10 9LJ,432500,537778.0,177196.0
SW12 8QA,395000,528696.0,173761.0
SE15 2NY,630386,535194.0,176821.0
SW4 8AZ,150000,529887.0,174093.0
SW14 7NG,625000,520281.0,175658.0
SW2 3AH,515000,530649.0,172598.0
SW15 1JZ,650000,523640.0,175906.0
SW4 9EF,850000,529239.0,174637.0
SE4 2LS,550000,535961.0,175296.0
SE6 2UF,455000,537792.0,172944.0
SE16 5NE,950000,536405.0,180283.0
SW9 6EE,454500,531226.0,177143.0
SE9 3QR,352500,543657.0,172840.0
SE24 9NT,985000,532628.0,174637.0
SE9 3EP,590000,542975.0,172524.0
SW17 9TD,510000,528241.0,170993.0
E15 2RS,216000,538595.0,183334.0
SE9 2LB,362000,544909.0,174240.0
SE1 4UX,365000,532966.0,179216.0
SE19 1QH,425000,533331.0,171090.0
SE13 5BT,657000,539128.0,175594.0
SW12 0DE,423000,529166.0,174129.0
SW4 8PF,398000,529388.0,173853.0
SE19 1DP,417000,533219.0,170920.0
SE15 5FA,638000,533689.0,176814.0
SE5 8LG,436800,533471.0,176071.0
SW4 0QB,425000,528692.0,175405.0
SW13 0PL,420000,521663.0,175859.0
SW2 1QX,269950,530795.0,174825.0
SW12 0PQ,860000,529108.0,173131.0
SE19 2TA,1100000,533570.0,170486.0
E10 6RH,315000,537781.0,187230.0
W4 3BH,640000,519457.0,178130.0
N11 1HS,598000,528190.0,193176.0
N21 3JX,500000,531381.0,194100.0
W13 9UT,430000,516578.0,179492.0
N15 4QH,126000,534215.0,189242.0
NW7 1ND,249000,524189.0,190885.0
N17 6EE,439064,533102.0,189741.0
W3 8ET,615000,519768.0,179732.0
N16 7TD,644000,533852.0,185783.0
E17 5AU,500000,537444.0,190579.0
E14 9AL,1200000,537147.0,179997.0
E14 9FG,325000,537833.0,179455.0
N3 2NN,510000,526179.0,190940.0
N13 5RJ,440000,531585.0,193094.0
N16 9NG,1395000,532696.0,185692.0
W5 2BF,420000,517530.0,180773.0
E14 6GH,400000,537850.0,181342.0
E8 3GT,570000,533590.0,184670.0
NW7 4SD,160000,521855.0,192253.0
N1 5TF,635000,533226.0,183778.0
W11 4QR,6000000,524192.0,180120.0
N5 1SU,5700000,531731.0,185527.0
SW6 7PX,975000,524325.0,177546.0
SE6 1JQ,465000,539463.0,173304.0
SW19 3AW,1300000,525302.0,169850.0
SE1 7XA,600000,531248.0,179434.0
SE16 7LA,340000,536310.0,179220.0
SE10 9LU,347500,538963.0,178178.0
SE22 9DX,1000000,534271.0,174587.0
SW17 8RS,625000,528451.0,172272.0
SE4 2HZ,450000,535930.0,175032.0
SW11 3AB,694000,527463.0,176580.0
SE15 6AL,338250,533320.0,177251.0
SE15 1DD,415000,534806.0,177203.0
SE11 6EZ,470000,530818.0,178783.0
SW16 2TQ,351000,530395.0,172258.0
SW11 2RD,692500,526652.0,175302.0
SW11 2RB,660000,526630.0,175166.0
SE1 2AS,1350000,533954.0,179947.0
SW11 1RG,540000,527008.0,175102.0
SW18 3BX,750000,526107.0,173796.0
SE19 1JE,585000,532952.0,171362.0
SW9 8QF,360000,531657.0,175240.0
SE3 7DT,528000,540333.0,177898.0
SE14 5RQ,310000,535884.0,177473.0
SE11 4NH,292250,531519.0,178713.0
SW2 5DA,520000,530501.0,174474.0
SW2 3LN,430000,530590.0,173934.0
SW18 1AZ,450000,525955.0,175278.0
SW12 0BG,325000,529901.0,173469.0
SE5 7ND,400000,533080.0,176788.0
SE26 4QJ,270000,534968.0,172070.0
SE28 0GF,280000,544466.0,179647.0
SE1 3ED,400000,533505.0,179326.0
SE7 7FW,295000,540480.0,178150.0
SE19 1SH,680000,533596.0,170939.0
SW4 7LH,423750,529836.0,175356.0
SE4 1UG,513000,536672.0,175796.0
SW12 8QY,740000,528482.0,173497.0
SE18 6FN,455000,543872.0,178997.0
SW9 7SJ,330000,531603.0,176070.0
SW2 3TU,490000,530580.0,172893.0
SE18 6FN,357500,543872.0,178997.0
SE22 0RP,625000,534606.0,174467.0
SE1 2JW,451000,533778.0,179838.0
SE1 3GJ,685000,533771.0,179308.0
SW2 4BL,436000,529849.0,173017.0
SE1 2JU,530000,533778.0,179838.0
SE1 2JJ,800000,533729.0,179814.0
SE8 5ES,385000,536256.0,178759.0
SE18 2AF,295000,545996.0,177658.0
SE9 3PA,285000,543902.0,172225.0
SE8 5ES,540000,536256.0,178759.0
SE16 5EQ,480000,536623.0,179821.0
SW4 7SF,835000,530173.0,175465.0
SE10 0NG,111000,539448.0,178294.0
SW17 9HE,625000,527886.0,170880.0
SE18 3DN,280000,543820.0,176549.0
SW16 5RP,463860,529980.0,170611.0
SW12 9RN,608850,528807.0,173131.0
SW15 2EG,717500,524859.0,175073.0
E6 3AJ,295000,542383.0,183380.0
SE18 4PR,240000,542670.0,176644.0
SW11 1JJ,507778,527762.0,175266.0
SE8 3PT,490000,537280.0,177605.0
SE23 1HB,475000,535999.0,173856.0
SW19 7ES,487500,524879.0,171348.0
SW18 5AS,565000,525146.0,173277.0
SW16 6BP,552000,529424.0,171089.0
SW15 6SJ,385000,523621.0,175151.0
SE17 1NQ,500000,532340.0,178626.0
E15 2SL,400000,538700.0,183866.0
SE27 9TB,315000,532175.0,171633.0
SE7 8ET,316500,542286.0,178343.0
SW11 4GF,1310000,528784.0,177254.0
SW11 4GF,1361600,528784.0,177254.0
SW2 5BJ,481500,530619.0,174657.0
SE26 5HU,355000,535320.0,171039.0
SW8 1HE,445000,530464.0,177510.0
SE11 6NF,482500,530962.0,179003.0
SW17 7PS,524250,527838.0,172370.0
SW18 5SL,360000,525102.0,173874.0
SE22 9DJ,625000,533870.0,174799.0
SE12 0SL,292500,539933.0,173874.0
E7 0LT,605000,541208.0,185720.0
E12 6JD,172100,543211.0,185103.0
SW16 2NQ,298750,530462.0,172521.0
SW19 8SJ,705000,526105.0,171103.0
SE26 5FR,325000,536970.0,171230.0
SE2 9FF,500000,547363.0,179704.0
SE2 9FB,315000,547376.0,179722.0
SE25 5NQ,405000,534426.0,167787.0
SE26 5FR,345000,536970.0,171230.0
SE26 5FR,308000,536970.0,171230.0
SW19 1ED,435000,525667.0,170437.0
SE19 2BP,691800,533366.0,169932.0
SE6 3QF,360000,537689.0,171372.0
E12 6NB,312500,542826.0,184923.0
SW18 4BH,558000,525316.0,173813.0
SE23 1LD,450000,536259.0,174075.0
SE7 7RP,365000,540503.0,178269.0
E16 3TY,520000,541833.0,181139.0
SE13 7FL,385000,538059.0,176177.0
SE9 6BS,281000,541318.0,174977.0
SE10 8EA,342500,537508.0,176853.0
SW18 3DD,460598,526307.0,173614.0
SE10 8EA,300000,537508.0,176853.0
SE15 2PA,448000,535408.0,176747.0
SE10 8AX,510000,538544.0,176663.0
SW9 6LH,680000,531230.0,176357.0
SE24 9BE,585000,531685.0,173251.0
SE22 8JF,575000,533691.0,174519.0
SW2 4XL,720000,530081.0,173145.0
E6 1EA,272000,541413.0,183891.0
E15 2FW,491220,538353.0,183679.0
SE14 6AG,320000,536613.0,177020.0
SE17 3EA,465000,532165.0,178104.0
SW18 2AJ,365000,526163.0,174200.0
SW9 8GA,467500,531329.0,175402.0
SE22 0AX,295000,534418.0,174701.0
SE23 2PW,517000,535695.0,173133.0
SW16 2UG,420000,530320.0,171812.0
SE22 8PS,440000,533569.0,175121.0
E20 1BR,543000,538362.0,185055.0
E16 1JW,340000,539677.0,181681.0
SE15 2HP,390000,535229.0,176655.0
SW13 0EF,1730000,522084.0,176332.0
SW19 3JA,980000,525449.0,169342.0
SW20 9AQ,770000,524849.0,168852.0
SW19 5BD,9100000,523936.0,171372.0
SE28 0ET,335000,544621.0,179534.0
SE23 1AS,326500,536015.0,173487.0
SE22 9PL,850000,534104.0,174435.0
SE6 2AR,370000,538307.0,174054.0
SW16 6HD,295000,529984.0,171376.0
SW8 2EQ,545000,530258.0,176989.0
SE16 4ST,520000,534228.0,179799.0
SE13 7HQ,382500,537747.0,174254.0
SW8 1ND,346667,530880.0,177655.0
SE4 1TW,370000,536671.0,175833.0
SE22 8DF,458000,533556.0,175512.0
SE10 9UL,699950,539280.0,178057.0
SE15 2TT,360000,534568.0,177016.0
SW2 5LR,289650,530450.0,173994.0
SE17 1DS,372500,532504.0,178442.0
SE5 0EE,330000,532407.0,177392.0
SE23 3XH,475000,534708.0,172805.0
SE5 0NJ,525000,532083.0,177465.0
SW9 6JX,336000,531271.0,176936.0
SW18 4SS,530000,525438.0,173432.0
SW17 0NN,642500,526470.0,171997.0
SE16 7TE,850000,536294.0,179070.0
SW13 0BA,390000,521662.0,176019.0
SE1 1YG,455000,532640.0,179758.0
SE22 0BE,349000,534156.0,173955.0
SW2 2JZ,600000,530827.0,174507.0
SE1 4SR,540000,533164.0,179061.0
SE22 8BJ,410000,533452.0,175453.0
SW15 2JX,750000,524245.0,175540.0
SE8 5ER,630000,536256.0,178759.0
SW16 2ET,326500,530403.0,171145.0
E16 1GW,450000,539615.0,181477.0
SW16 2ST,690000,530325.0,172049.0
SW16 6LR,376000,529609.0,171077.0
SE10 0DZ,471000,539444.0,178408.0
SE10 0DZ,356500,539444.0,178408.0
SE13 6RE,332000,538114.0,174375.0
SW2 3BQ,515000,530681.0,172748.0
SW18 3ED,678754,526070.0,173290.0
SE23 3RY,307500,535086.0,173164.0
SE4 1EU,875000,536575.0,174650.0
SE27 9JY,563000,532074.0,172093.0
,455000,,
SW11 3DD,441000,527011.0,176655.0
SE27 9QH,527500,532512.0,171720.0
SW16 6AY,176250,529848.0,171259.0
SW2 5TA,746250,530597.0,175225.0
SW15 2DU,479000,524154.0,174948.0
SE14 6HP,392000,536130.0,177546.0
SE16 5HB,370000,536577.0,179792.0
SW4 0AP,1125000,529058.0,175538.0
SW8 2LA,745000,529931.0,176988.0
E7 0NP,408000,541161.0,185580.0
SW12 8DY,625000,527973.0,173277.0
SE5 7FA,410000,532712.0,177432.0
SE13 7GR,477500,537957.0,175785.0
SW16 2NU,355000,530882.0,172249.0
SE8 3EB,325000,537456.0,177536.0
SE3 9FN,590000,541082.0,175105.0
SW1P 4DA,1730000,530113.0,178940.0
W1W 6TL,631000,529103.0,181752.0
N5 2BN,1120000,532084.0,185305.0
NW3 3NE,655000,526861.0,184218.0
NW2 5EE,380000,522639.0,184882.0
NW10 7FB,335000,519050.0,182936.0
N4 3PP,755000,530805.0,187302.0
N7 9LL,467000,529977.0,184906.0
W1S 1AY,1750000,528889.0,180923.0
W1K 4AF,4500000,528484.0,180849.0
NW3 3LJ,2262500,527292.0,184429.0
SW7 5EU,2760000,526444.0,179534.0
NW8 7RJ,6900000,527420.0,182606.0
NW5 1LL,430000,528495.0,185803.0
WC2R 1AB,1380000,530975.0,180953.0
NW6 2AQ,825000,525419.0,184663.0
WC2R 3DX,2050000,531005.0,180862.0
NW8 9SB,470000,526587.0,182729.0
E7 9HW,285500,539996.0,184697.0
SW11 4GF,1340000,528784.0,177254.0
SE22 0NE,355000,534894.0,174610.0
SW18 3BW,685500,526022.0,173521.0
SW18 3DD,485000,526307.0,173614.0
SW18 1DR,900000,525448.0,174746.0
SE8 4EY,135000,537439.0,177126.0
SW4 9AH,1500000,528701.0,174250.0
E16 2HF,650000,540588.0,179729.0
SW12 8RB,1100000,528384.0,173759.0
E7 8NQ,399000,541351.0,184357.0
SE18 6PB,295000,543464.0,178779.0
SE1 3AR,770000,533906.0,178961.0
SE16 6PS,500000,535666.0,179799.0
SW17 8JS,528500,528843.0,172383.0
SW4 6DZ,1600000,529513.0,175804.0
SE3 8LP,440000,541989.0,175957.0
SE8 5BA,512250,535968.0,178433.0
SW11 3DZ,410000,527039.0,176373.0
SE12 9LX,535000,540522.0,173553.0
SW17 0PS,650000,526676.0,172098.0
SW18 3NL,1175000,526889.0,173059.0
SW19 8PS,885000,525838.0,170887.0
SW18 3EB,552500,525996.0,173282.0
SW18 3HA,592500,526816.0,172981.0
SW11 6LA,730000,527856.0,174417.0
SW11 3LY,1572500,527050.0,177063.0
SW16 5RY,281500,530136.0,170394.0
SE16 6BD,535000,536389.0,179848.0
SE26 4HE,346500,536254.0,171789.0
SW11 2LA,625000,527793.0,175624.0
SW18 4GE,198000,525348.0,174522.0
SE13 7GS,305000,537957.0,175785.0
SE5 8QQ,565000,533595.0,176391.0
SW15 2DU,718000,524154.0,174948.0
SW17 9HN,445000,527836.0,170784.0
SE2 9DR,295000,547327.0,179174.0
SE19 1NX,360000,533487.0,170879.0
SW16 2NF,425000,530403.0,172551.0
SW11 8DW,565000,529388.0,177548.0
E16 1XD,525000,539776.0,181092.0
SE15 2UN,600000,534816.0,177104.0
SW8 4BE,885000,528895.0,176882.0
E15 1GA,280500,538552.0,185183.0
SE17 1BP,640000,532591.0,178590.0
SE17 1BP,720000,532591.0,178590.0
SW11 8ED,900000,528835.0,177610.0
E16 1YU,440000,539711.0,181660.0
E16 1US,705000,539916.0,180746.0
SW11 8EL,1725000,528835.0,177610.0
SE6 4FA,466570,537329.0,174153.0
E16 2PL,507500,540977.0,179866.0
SE19 1QL,430000,533297.0,171306.0
SW17 7QL,840000,528067.0,172939.0
SE1 6FJ,540000,532004.0,179282.0
SE10 0ED,340000,539480.0,178551.0
SE15 3UH,325000,534770.0,175406.0
SW11 5LD,1125000,527948.0,175914.0
SW18 3QY,935000,526478.0,172651.0
SW12 9RW,678000,528988.0,173083.0
SE28 0NG,260000,545162.0,179840.0
SW12 9SH,757500,528505.0,173093.0
SW11 3HZ,333000,526952.0,176602.0
SE11 5TS,460000,531209.0,177717.0
SE15 1PJ,238000,535334.0,177657.0
SE18 5JU,280000,542620.0,179010.0
SW9 0UJ,345000,530932.0,176221.0
SE15 6HN,850000,533357.0,177413.0
SW8 2RT,385000,529702.0,176370.0
SE10 9DR,380000,538243.0,177828.0
SE10 0QG,485000,539903.0,179062.0
SW8 3PD,922500,528467.0,176096.0
SE1 8UY,630000,531479.0,179721.0
SW2 3HJ,325000,531158.0,172799.0
SW9 9AD,350000,530558.0,176440.0
SE15 2TP,280000,534773.0,176578.0
SE16 7TP,319600,536291.0,179276.0
SE8 3DJ,425000,537333.0,177715.0
SE17 2HF,270000,532501.0,178282.0
SE22 0BJ,410000,534120.0,173868.0
SW11 1RL,525000,526960.0,175121.0
SE16 4LA,325000,535227.0,179726.0
SE13 6PS,240000,538354.0,174857.0
SE4 1RL,385000,536651.0,174576.0
SW9 0NB,355000,531003.0,176708.0
SE18 6PJ,418000,544142.0,179429.0
SW16 1DG,270000,530258.0,172506.0
SW2 5ED,494000,530246.0,174588.0
E15 1LA,490000,538697.0,184240.0
SE10 0GJ,423000,539837.0,179368.0
N15 6AJ,210000,534042.0,188171.0
W3 7BY,335000,521534.0,180311.0
N4 2BP,430000,532430.0,187452.0
NW10 8EP,350000,520755.0,184125.0
E4 8BJ,118500,537626.0,191299.0
,1350000,,
E3 2LN,283500,536934.0,183862.0
SE10 0GJ,400000,539837.0,179368.0
SW11 2LA,752000,527793.0,175624.0
SE10 8JZ,477500,537874.0,176953.0
SE10 9PF,855000,538999.0,178273.0
SE18 3LW,347000,543636.0,177380.0
SE5 7NF,385000,532790.0,177335.0
E16 1FQ,550000,539644.0,181497.0
SE17 1TA,381000,533171.0,178631.0
SW18 4GT,575000,525621.0,173292.0
SW9 0FA,550000,531041.0,176267.0
SE4 2DL,660000,536361.0,174854.0
E7 0LA,431000,540659.0,185569.0
SW18 2BL,585000,526027.0,174011.0
SW13 9AS,525000,521989.0,177581.0
SW20 0AN,353000,522233.0,169186.0
SW17 9AL,618500,527483.0,170833.0
SW17 7DA,790000,527604.0,172463.0
SE15 3XG,760000,535343.0,175930.0
SW9 8BW,340000,530794.0,175531.0
SE5 7FA,595000,532712.0,177432.0
SE10 0TQ,520000,539214.0,178666.0
SE6 4EA,350000,537383.0,174051.0
SW12 9HZ,419000,528863.0,173029.0
SW18 4FU,192000,525663.0,173208.0
SW11 8DG,915000,529388.0,177548.0
SE23 3UH,320000,535028.0,172763.0
SW8 2FS,575000,530064.0,177390.0
SE10 9TR,375000,538874.0,177954.0
SE2 0JY,417000,546876.0,178298.0
SW19 6AZ,470000,523648.0,173043.0
SW11 1DA,680000,527160.0,174893.0
SE27 0TY,800000,531941.0,171552.0
SE7 8DS,420000,542433.0,178338.0
SW18 2NT,550000,526217.0,174558.0
SW8 2RW,345000,529719.0,176538.0
SW11 6BG,855000,527986.0,174305.0
SE3 9DY,880000,539948.0,175111.0
SW11 3SP,360000,526931.0,176237.0
SE1 4HQ,343000,533161.0,178879.0
SE6 1HR,357500,539316.0,173040.0
SE10 8QS,540000,538372.0,176764.0
SW16 2BT,450000,530394.0,171703.0
SW15 2PS,603000,524262.0,175314.0
SW9 9UP,624950,530729.0,175721.0
SW19 6JG,260000,524205.0,173061.0
SW18 5PP,1145000,524449.0,173467.0
SE11 5QH,400000,530706.0,178580.0
SE26 4NT,950000,535373.0,171810.0
SW4 6EX,560875,529679.0,175807.0
SE9 5SD,326000,541777.0,173873.0
SW4 0RG,995000,529023.0,175367.0
SE1 4LP,455000,532758.0,179502.0
SE3 8SX,605000,540854.0,177279.0
SE3 8PD,442500,541263.0,176338.0
SW14 8PH,625000,520999.0,175594.0
SE18 6AJ,335000,543552.0,178387.0
SE8 5AG,400000,536148.0,178383.0
SW16 2JQ,550000,531082.0,172404.0
SW8 1BQ,599000,530298.0,177554.0
SE1 2YH,380100,533894.0,179840.0
SE15 4HU,550000,534151.0,175647.0
SE8 4BP,210000,536967.0,177115.0
SE15 2AA,485000,534681.0,176437.0
SE11 4AN,975000,531275.0,178178.0
SW4 8DZ,640000,529916.0,174083.0
SW18 2BL,560000,526027.0,174011.0
SE24 9AF,505000,531906.0,173761.0
SW18 5LX,660000,525072.0,173375.0
SE1 1BJ,675000,532412.0,179624.0
SW11 7EJ,860250,529926.0,177547.0
SE10 9AG,557000,539148.0,178246.0
SE1 9RY,1300000,532780.0,180184.0
SW11 8BT,562320,528955.0,177315.0
SW11 8BD,796000,528884.0,177513.0
SW15 2UN,585000,524743.0,174440.0
E13 9HY,600000,541013.0,183299.0
SW12 8JT,735000,528449.0,173395.0
SW18 5PB,590000,525187.0,172748.0
SW11 8BQ,2336400,528933.0,177363.0
SW11 8DL,1268000,528988.0,177356.0
SW11 8BA,2335000,528992.0,177492.0
SE14 6PF,600000,536666.0,177300.0
SE14 6PF,600000,536666.0,177300.0
SE14 6LH,600000,536634.0,177366.0
N22 8JW,5000,530959.0,191597.0
N17 6YD,375000,533399.0,189906.0
N7 6LB,1040000,530166.0,186341.0
NW10 6LL,286000,521385.0,182418.0
N16 0NX,850000,533537.0,186525.0
W5 4DA,425000,517340.0,178669.0
NW9 4EU,350000,521642.0,189688.0
NW7 1UG,342530,523492.0,192516.0
E5 8EQ,75000,534935.0,185817.0
W7 3TB,1231000,515239.0,180118.0
SW18 4AH,500000,525424.0,174610.0
SW16 6AH,540000,529775.0,171366.0
SE9 2BB,280000,544224.0,173231.0
SE16 3QF,385000,533845.0,179292.0
SE10 8AF,511000,538259.0,176692.0
SE1 1ED,470000,532329.0,179752.0
SW13 0NS,410000,521404.0,176184.0
SE14 5QN,520000,535745.0,177152.0
SW11 1HG,545000,527684.0,175136.0
SW17 9NF,596100,527526.0,171210.0
SW2 5DD,455000,530182.0,174588.0
